Name,HIFLD_Name,HIFLD_ID,city,City_Prop,zip,type,Type_Prop,status,Stat_Prop,county,Count_Prop,countyfips,StateShort,StateFull,country,latitude,longitude,naics_code,naics_desc,source,sourcedate,val_method,val_date,lines,LineTxt,max_volt,CurrentMax,min_volt,CurrentMin,max_infer,min_infer,MinVoltCat,geometry
Dismal River,DISMAL RIVER,160556,OAKWOOD,Oakwood,24631,SUBSTATION,Substation,IN SERVICE,In service,BUCHANAN,Buchanan,51027,VA,Virginia,USA,37.24064165,-82.033765059,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://aeptransmission.com/virginia/Tazewell-Bearwallow/docs/VOLUME%201%20(Exhibits%206%20through%2013).pdf",2019-02-06,IMAGERY,2019-02-06,5.0,5,69.0,69,69.0,69,N,N,69 to 114,POINT (-82.03376505879412 37.24064165016294)
Marvin,MARVIN,160560,OAKWOOD,Oakwood,24631,SUBSTATION,Substation,IN SERVICE,In service,BUCHANAN,Buchanan,51027,VA,Virginia,USA,37.170858101,-81.974782545,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://aeptransmission.com/virginia/Tazewell-Bearwallow/docs/VOLUME%201%20(Exhibits%206%20through%2013).pdf",2019-02-05,IMAGERY,2019-02-06,1.0,1,69.0,69,69.0,69,N,N,69 to 114,POINT (-81.9747825450114 37.17085810109358)
Tap160561,TAP160561,160561,RICHLANDS,Richlands,24641,TAP,Tap,IN SERVICE,In service,TAZEWELL,Tazewell,51185,VA,Virginia,USA,37.093407624,-81.804379449,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-02-06,IMAGERY,2019-02-06,3.0,3,69.0,69,69.0,69,N,N,69 to 114,POINT (-81.80437944879866 37.093407624177594)
Whitestone Branch,WHITESTONE BRANCH,160562,RAVEN,Raven,24639,SUBSTATION,Substation,IN SERVICE,In service,BUCHANAN,Buchanan,51027,VA,Virginia,USA,37.172756911,-81.955273344,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://aeptransmission.com/virginia/Tazewell-Bearwallow/docs/VOLUME%201%20(Exhibits%206%20through%2013).pdf",2019-02-05,IMAGERY,2019-02-06,1.0,1,69.0,69,69.0,69,Y,Y,69 to 114,POINT (-81.95527334420096 37.17275691090553)
Tap161075,TAP161075,161075,LEESBURG,Leesburg,20175,TAP,Tap,IN SERVICE,In service,LOUDOUN,Loudoun,51107,VA,Virginia,USA,39.107699,-77.557119,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-01,IMAGERY,2019-03-01,2.0,2,-999999.0,Unknown,-999999.0,Unknown,Y,Y,Unknown,POINT (-77.55711900023964 39.107699000291284)
Belmont,TAP161085,161085,LEESBURG,Leesburg,20175,TAP,Tap,IN SERVICE,In service,LOUDOUN,Loudoun,51107,VA,Virginia,USA,39.058096367,-77.539691029,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-04,IMAGERY,2019-03-25,3.0,3,230.0,230,230.0,230,Y,Y,Min 230,POINT (-77.53969102885587 39.058096367153595)
Davis Drive,DAVIS DRIVE,161090,STERLING,Sterling,20164,SUBSTATION,Substation,IN SERVICE,In service,LOUDOUN,Loudoun,51107,VA,Virginia,USA,38.989714988,-77.411932437,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.dominionenergy.com/library/domcom/media/about-us/electric-projects/power-line-projects/davis-drive-substation/illustrative-plan.pdf?la=en",2019-03-04,IMAGERY,2019-03-04,2.0,2,230.0,230,230.0,230,N,N,Min 230,POINT (-77.41193243690893 38.98971498787087)
Stonewall Energy Center,STONEWALL ENERGY CENTER,161091,LEESBURG,Leesburg,20175,SUBSTATION,Substation,IN SERVICE,In service,LOUDOUN,Loudoun,51107,VA,Virginia,USA,39.058004918,-77.540459581,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-04,IMAGERY,2019-03-25,2.0,2,230.0,230,230.0,230,Y,Y,Min 230,POINT (-77.54045958070057 39.05800491778729)
Yardley Ridge,YARDLEY RIDGE,161092,STERLING,Sterling,20166,SUBSTATION,Substation,IN SERVICE,In service,LOUDOUN,Loudoun,51107,VA,Virginia,USA,38.950181888,-77.5186353,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.dominionenergy.com/library/domcom/media/about-us/electric-projects/power-line-projects/poland-road/stipulated-route-vicinity-final.pdf?la=en",2019-03-04,IMAGERY,2019-03-04,2.0,2,230.0,230,230.0,230,N,N,Min 230,POINT (-77.51863530013041 38.95018188766507)
Danieltown,DANIELTOWN,161131,DUNDAS,Dundas,23938,SUBSTATION,Substation,IN SERVICE,In service,BRUNSWICK,Brunswick,51025,VA,Virginia,USA,36.903251944,-77.993773208,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-06,IMAGERY,2019-03-06,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.99377320835373 36.90325194409701)
Tap161134,TAP161134,161134,BRODNAX,Brodnax,23920,TAP,Tap,IN SERVICE,In service,BRUNSWICK,Brunswick,51025,VA,Virginia,USA,36.808318,-77.954797,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-06,IMAGERY,2019-03-06,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.95479699970346 36.80831800009328)
Tap161135,TAP161135,161135,BRODNAX,Brodnax,23920,TAP,Tap,IN SERVICE,In service,BRUNSWICK,Brunswick,51025,VA,Virginia,USA,36.741128,-77.920587,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-06,IMAGERY,2019-03-06,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.92058700042244 36.741127999959126)
Tap161137,TAP161137,161137,RICHMOND,Richmond,23224,TAP,Tap,IN SERVICE,In service,RICHMOND,Richmond,51760,VA,Virginia,USA,37.52255828,-77.429480661,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-06,IMAGERY,2019-03-06,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.4294806612682 37.52255828025845)
Tap161183,TAP161183,161183,TAPPAHANNOCK,Tappahannock,22560,TAP,Tap,IN SERVICE,In service,ESSEX,Essex,51057,VA,Virginia,USA,37.894117,-76.96718,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-07,IMAGERY,2019-03-07,3.0,3,-999999.0,Unknown,-999999.0,Unknown,Y,Y,Unknown,POINT (-76.96718000005183 37.89411700014095)
Cloverdale East,CLOVERDALE EAST,161185,TROUTVILLE,Troutville,24175,SUBSTATION,Substation,IN SERVICE,In service,BOTETOURT,Botetourt,51023,VA,Virginia,USA,37.375834801,-79.893840299,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://aeptransmission.com/virginia/Cloverdale/docs/CloverdaleFact%20Sheet.pdf#view=Fit",2019-03-07,IMAGERY,2019-03-07,4.0,4,500.0,500,345.0,345,N,N,Min 230,POINT (-79.89384029896587 37.375834800994774)
Tap161412,TAP161412,161412,BUENA VISTA,Buena Vista,24416,TAP,Tap,IN SERVICE,In service,BUENA VISTA,Buena Vista,51530,VA,Virginia,USA,37.730159021,-79.369970979,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-14,IMAGERY,2019-03-14,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-79.36997097936667 37.73015902104952)
Poland Road,POLAND RD,161590,CHANTILLY,Chantilly,20152,SUBSTATION,Substation,IN SERVICE,In service,LOUDOUN,Loudoun,51107,VA,Virginia,USA,38.917516305,-77.491736285,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.dominionenergy.com/library/domcom/media/about-us/electric-projects/power-line-projects/poland-road/stipulated-route-vicinity-final.pdf?la=en",2019-03-04,IMAGERY,2019-03-20,2.0,2,230.0,230,230.0,230,N,N,Min 230,POINT (-77.49173628470498 38.91751630534856)
Riser161591,RISER161591,161591,BLACKSBURG,Blacksburg,24060,RISER,Riser,IN SERVICE,In service,MONTGOMERY,Montgomery,51121,VA,Virginia,USA,37.231883053,-80.434356562,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-20,IMAGERY,2019-03-20,2.0,2,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown,POINT (-80.43435656230145 37.23188305287333)
Tap161592,TAP161592,161592,BLACKSBURG,Blacksburg,24060,TAP,Tap,IN SERVICE,In service,MONTGOMERY,Montgomery,51121,VA,Virginia,USA,37.222294039,-80.444190916,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-20,IMAGERY,2019-03-20,2.0,2,-999999.0,Unknown,-999999.0,Unknown,Y,Y,Unknown,POINT (-80.44419091558673 37.22229403914959)
Tap161594,TAP161594,161594,AXTON,Axton,24054,TAP,Tap,IN SERVICE,In service,PITTSYLVANIA,Pittsylvania,51143,VA,Virginia,USA,36.672293249,-79.682312583,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-20,IMAGERY,2019-03-20,3.0,3,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown,POINT (-79.68231258326935 36.67229324873087)
Tap161595,TAP161595,161595,GALAX,Galax,24333,TAP,Tap,IN SERVICE,In service,GALAX,Galax,51640,VA,Virginia,USA,36.667093,-80.917483,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-20,IMAGERY,2019-03-20,3.0,3,69.0,69,69.0,69,N,N,69 to 114,POINT (-80.91748299970021 36.66709300006668)
Tap161686,TAP161686,161686,CHURCH ROAD,Church Road,23833,TAP,Tap,IN SERVICE,In service,DINWIDDIE,Dinwiddie,51053,VA,Virginia,USA,37.249247832,-77.603700627,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-21,IMAGERY,2019-03-21,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.60370062725795 37.249247832196936)
Tap161757,TAP161757,161757,BEAVERDAM,Beaverdam,23015,TAP,Tap,IN SERVICE,In service,CAROLINE,Caroline,51033,VA,Virginia,USA,37.989542795,-77.61336734,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-22,IMAGERY,2019-03-22,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.61336733963985 37.98954279479961)
Halifax County Biomass,HALIFAX COUNTY BIOMASS,161760,SOUTH BOSTON,South Boston,24592,SUBSTATION,Substation,IN SERVICE,In service,HALIFAX,Halifax,51083,VA,Virginia,USA,36.698352857,-78.876534061,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, EIA 860",2019-03-22,IMAGERY,2021-06-01,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-78.87653406092078 36.69835285696138)
Tap161761,TAP161761,161761,SOUTH BOSTON,South Boston,24592,TAP,Tap,IN SERVICE,In service,HALIFAX,Halifax,51083,VA,Virginia,USA,36.697825267,-78.914631263,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-22,IMAGERY,2019-03-22,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-78.91463126267563 36.697825267008874)
Tap161768,TAP161768,161768,CHESAPEAKE,Chesapeake,23323,TAP,Tap,IN SERVICE,In service,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.765427394,-76.305257709,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-25,IMAGERY,2019-03-25,3.0,3,230.0,230,230.0,230,N,N,Min 230,POINT (-76.30525770886172 36.76542739417171)
Tap161774,TAP161774,161774,CHESAPEAKE,Chesapeake,23325,TAP,Tap,IN SERVICE,In service,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.791085398,-76.252792588,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-25,IMAGERY,2019-03-25,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-76.25279258834796 36.79108539803638)
Tap161807,TAP161807,161807,VIRGINIA BEACH,Virginia Beach,23464,TAP,Tap,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.812552625,-76.193519074,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-25,IMAGERY,2019-03-25,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-76.19351907431209 36.81255262507756)
Tap161808,TAP161808,161808,NEWPORT NEWS,Newport News,23603,TAP,Tap,IN SERVICE,In service,NEWPORT NEWS,Newport News,51700,VA,Virginia,USA,37.193595433,-76.551611468,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-25,IMAGERY,2019-03-25,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-76.55161146779983 37.193595433003225)
Tap161809,TAP161809,161809,VIRGINIA BEACH,Virginia Beach,23454,TAP,Tap,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.881044,-76.040334,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-25,IMAGERY,2019-03-25,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-76.04033399972649 36.881043999768806)
Richmond Energy,RICHMOND ENERGY,161842,HENRICO,Henrico,23231,SUBSTATION,Substation,IN SERVICE,In service,HENRICO,Henrico,51087,VA,Virginia,USA,37.504353,-77.380197,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, EIA 860",2019-03-29,IMAGERY,2021-06-01,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown,POINT (-77.38019699979162 37.50435299987348)
Tap162225,TAP162225,162225,RINGGOLD,Ringgold,24586,TAP,Tap,IN SERVICE,In service,PITTSYLVANIA,Pittsylvania,51143,VA,Virginia,USA,36.661021,-79.298825,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-29,IMAGERY,2019-03-29,3.0,3,69.0,69,69.0,69,Y,Y,69 to 114,POINT (-79.29882499995587 36.661021000085626)
Tap162226,TAP162226,162226,RINGGOLD,Ringgold,24586,TAP,Tap,IN SERVICE,In service,PITTSYLVANIA,Pittsylvania,51143,VA,Virginia,USA,36.661121,-79.298869,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-29,IMAGERY,2019-03-29,3.0,3,69.0,69,69.0,69,Y,Y,69 to 114,POINT (-79.2988690003368 36.66112100012107)
Tap162228,TAP162228,162228,BEDFORD,Bedford,24523,TAP,Tap,IN SERVICE,In service,BEDFORD,Bedford,51019,VA,Virginia,USA,37.335712,-79.522486,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-29,IMAGERY,2019-03-29,3.0,3,138.0,138,138.0,138,Y,Y,115 to 229,POINT (-79.52248599968354 37.33571199985944)
Deadend167384,DEADEND167384,167384,RICHLANDS,Richlands,24641,DEAD END,Dead end,IN SERVICE,In service,TAZEWELL,Tazewell,51185,VA,Virginia,USA,37.103111886,-81.807995819,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-08-29,IMAGERY,2019-08-29,1.0,1,69.0,69,69.0,69,N,N,69 to 114,POINT (-81.80799581909581 37.10311188632797)
Tap167385,TAP167385,167385,NARROWS,Narrows,24124,TAP,Tap,IN SERVICE,In service,GILES,Giles,51071,VA,Virginia,USA,37.371498076,-80.756257118,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-08-29,IMAGERY,2019-08-29,3.0,3,138.0,138,138.0,138,Y,Y,115 to 229,POINT (-80.75625711758288 37.37149807586561)
Deadend167386,DEADEND167386,167386,TROUTVILLE,Troutville,24175,DEAD END,Dead end,IN SERVICE,In service,BOTETOURT,Botetourt,51023,VA,Virginia,USA,37.371391926,-79.888108426,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-08-29,IMAGERY,2019-08-29,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown,POINT (-79.888108425819 37.37139192580271)
Tap167390,TAP167390,167390,RINGGOLD,Ringgold,24586,TAP,Tap,IN SERVICE,In service,PITTSYLVANIA,Pittsylvania,51143,VA,Virginia,USA,36.587387,-79.328039,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-08-29,IMAGERY,2019-08-29,3.0,3,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown,POINT (-79.32803899991961 36.58738699983562)
Deadend167392,DEADEND167392,167392,DANVILLE,Danville,24540,DEAD END,Dead end,IN SERVICE,In service,DANVILLE,Danville,51590,VA,Virginia,USA,36.594149,-79.39379,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-08-29,IMAGERY,2019-08-29,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown,POINT (-79.39378999956796 36.59414900019637)
Deadend167393,DEADEND167393,167393,DANVILLE,Danville,24540,DEAD END,Dead end,IN SERVICE,In service,DANVILLE,Danville,51590,VA,Virginia,USA,36.594174155,-79.393777645,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-08-29,IMAGERY,2019-08-29,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown,POINT (-79.39377764503783 36.594174154806495)
Deadend167394,DEADEND167394,167394,DANVILLE,Danville,24541,DEAD END,Dead end,IN SERVICE,In service,DANVILLE,Danville,51590,VA,Virginia,USA,36.566317795,-79.373902618,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-08-29,IMAGERY,2019-08-29,1.0,1,138.0,138,138.0,138,Y,Y,115 to 229,POINT (-79.37390261790438 36.566317795253156)
Tap167397,TAP167397,167397,DANVILLE,Danville,24541,TAP,Tap,IN SERVICE,In service,DANVILLE,Danville,51590,VA,Virginia,USA,36.547225,-79.393604,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-08-29,IMAGERY,2019-08-29,3.0,3,-999999.0,Unknown,-999999.0,Unknown,Y,Y,Unknown,POINT (-79.3936039997951 36.547224999765014)
Deadend167398,DEADEND167398,167398,CRAIGSVILLE,Craigsville,24430,DEAD END,Dead end,IN SERVICE,In service,AUGUSTA,Augusta,51015,VA,Virginia,USA,38.09340076,-79.309374939,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-08-29,IMAGERY,2019-08-29,1.0,1,-999999.0,Unknown,-999999.0,Unknown,Y,Y,Unknown,POINT (-79.30937493862008 38.09340075992526)
Deadend167399,DEADEND167399,167399,HURT,Hurt,24563,DEAD END,Dead end,IN SERVICE,In service,PITTSYLVANIA,Pittsylvania,51143,VA,Virginia,USA,37.092579712,-79.284465744,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-08-29,IMAGERY,2019-08-29,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-79.28446574365125 37.092579712332906)
Deadend167400,DEADEND167400,167400,CARTERSVILLE,Cartersville,23027,DEAD END,Dead end,IN SERVICE,In service,CUMBERLAND,Cumberland,51049,VA,Virginia,USA,37.656507342,-78.127379941,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-08-29,IMAGERY,2019-08-29,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-78.12737994059813 37.65650734180806)
Deadend167401,DEADEND167401,167401,RICHMOND,Richmond,23224,DEAD END,Dead end,IN SERVICE,In service,RICHMOND,Richmond,51760,VA,Virginia,USA,37.52481691,-77.431210754,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-08-29,IMAGERY,2019-08-29,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown,POINT (-77.43121075362336 37.52481691027452)
Deadend167402,DEADEND167402,167402,LORTON,Lorton,22079,DEAD END,Dead end,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.714279425,-77.270618495,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-08-29,IMAGERY,2019-08-29,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229,POINT (-77.2706184945984 38.714279424849174)
Deadend167403,DEADEND167403,167403,ALEXANDRIA,Alexandria,22303,DEAD END,Dead end,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.797600858,-77.082461004,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-08-29,IMAGERY,2019-08-29,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown,POINT (-77.08246100438046 38.797600857699)
Deadend167404,DEADEND167404,167404,ALEXANDRIA,Alexandria,22314,DEAD END,Dead end,IN SERVICE,In service,ALEXANDRIA,Alexandria,51510,VA,Virginia,USA,38.796054199,-77.055073576,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-08-29,IMAGERY,2019-08-29,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown,POINT (-77.05507357583336 38.79605419916512)
Skiffes Creek Switching Station,SKIFFES CREEK SWITCHING STATION,167405,WILLIAMSBURG,Williamsburg,23185,SUBSTATION,Substation,IN SERVICE,In service,JAMES CITY,James City,51095,VA,Virginia,USA,37.21614626,-76.607956194,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.scc.virginia.gov/pur/maps/dvp_120029_overview.pdf",2019-09-03,IMAGERY,2019-09-03,11.0,11,500.0,500,115.0,115,N,Y,115 to 229,POINT (-76.6079561937351 37.216146260278904)
Tap171559,TAP171559,171559,RADFORD,Radford,24141,TAP,Tap,IN SERVICE,In service,PULASKI,Pulaski,51155,VA,Virginia,USA,37.13336,-80.617361,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-04-01,IMAGERY,2020-04-01,3.0,3,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown,POINT (-80.61736099984269 37.133359999783494)
Deadend171560,DEADEND171560,171560,RADFORD,Radford,24141,DEAD END,Dead end,IN SERVICE,In service,PULASKI,Pulaski,51155,VA,Virginia,USA,37.149409,-80.605241,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-04-01,IMAGERY,2020-04-01,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown,POINT (-80.60524100009795 37.149409000158904)
Tap171561,TAP171561,171561,RADFORD,Radford,24141,TAP,Tap,IN SERVICE,In service,PULASKI,Pulaski,51155,VA,Virginia,USA,37.129276,-80.613529,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-04-01,IMAGERY,2020-04-01,3.0,3,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown,POINT (-80.61352899974133 37.129275999735064)
Tap171562,TAP171562,171562,RADFORD,Radford,24141,TAP,Tap,IN SERVICE,In service,RADFORD,Radford,51750,VA,Virginia,USA,37.118161,-80.580962,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-04-01,IMAGERY,2020-04-01,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown,POINT (-80.58096200025038 37.118160999818116)
Tap171564,TAP171564,171564,MEADOWVIEW,Meadowview,24361,TAP,Tap,IN SERVICE,In service,WASHINGTON,Washington,51191,VA,Virginia,USA,36.767441,-81.874574,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-04-01,IMAGERY,2020-04-01,3.0,3,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown,POINT (-81.87457400003417 36.767441000251424)
Tap171566,TAP171566,171566,DANTE,Dante,24237,TAP,Tap,IN SERVICE,In service,DICKENSON,Dickenson,51051,VA,Virginia,USA,37.044094199,-82.310550329,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-04-01,IMAGERY,2020-04-01,3.0,3,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown,POINT (-82.31055032865507 37.04409419896006)
