Name,HIFLD_Name,HIFLD_ID,city,City_Prop,zip,type,Type_Prop,status,Stat_Prop,county,Count_Prop,countyfips,StateShort,StateFull,country,latitude,longitude,naics_code,naics_desc,source,sourcedate,val_method,val_date,lines,LineTxt,max_volt,CurrentMax,min_volt,CurrentMin,max_infer,min_infer,MinVoltCat
Tap161768,TAP161768,161768,CHESAPEAKE,Chesapeake,23323,TAP,Tap,IN SERVICE,In service,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.765427394,-76.305257709,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-25,IMAGERY,2019-03-25,3.0,3,230.0,230,230.0,230,N,N,Min 230
Tap147030,TAP147030,147030,CHESAPEAKE,Chesapeake,23320,TAP,Tap,IN SERVICE,In service,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.765721655,-76.292988987,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2016-08-02,IMAGERY,2016-08-02,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229
Tap147080,TAP147080,147080,CHESAPEAKE,Chesapeake,23323,TAP,Tap,NOT AVAILABLE,Not available,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.766105359,-76.30577721,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015-09-28,UNVERIFIED,2017-05-11,1.0,1,230.0,230,230.0,230,N,N,Min 230
Deadend172590,DEADEND172590,172590,CHESAPEAKE,Chesapeake,23323,DEAD END,Dead end,NOT AVAILABLE,Not available,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.766533695,-76.305441135,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-04-13,IMAGERY,2020-04-13,1.0,1,115.0,115,115.0,115,N,N,115 to 229
Tap147078,TAP147078,147078,CHESAPEAKE,Chesapeake,23323,TAP,Tap,IN SERVICE,In service,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.767566739,-76.305249251,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015-09-28,IMAGERY,2015-09-29,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229
Unknown115106,UNKNOWN115106,115106,CHESAPEAKE,Chesapeake,23323,SUBSTATION,Substation,IN SERVICE,In service,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.770087124,-76.303623317,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-22,IMAGERY,2014-07-22,2.0,2,115.0,115,115.0,115,Y,Y,115 to 229
Unknown115502,UNKNOWN115502,115502,VIRGINIA BEACH,Virginia Beach,23453,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.770731782,-76.076913076,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-24,IMAGERY,2014-07-24,2.0,2,230.0,230,230.0,230,Y,Y,Min 230
Chesapeake Energy Center,CHESAPEAKE ENERGY CENTER,147042,CHESAPEAKE,Chesapeake,23323,SUBSTATION,Substation,IN SERVICE,In service,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.771000001,-76.303476,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-22,IMAGERY,2019-03-25,10.0,10,230.0,230,115.0,115,Y,Y,115 to 229
Tap147075,TAP147075,147075,VIRGINIA BEACH,Virginia Beach,23454,TAP,Tap,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.771109026,-76.019095693,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-24,IMAGERY/OTHER,2015-08-14,3.0,3,230.0,230,230.0,230,Y,Y,Min 230
Landstown,LANDSTOWN,147099,VIRGINIA BEACH,Virginia Beach,23456,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.77130203,-76.0921628,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-07-24,IMAGERY,2014-07-24,7.0,7,230.0,230,230.0,230,Y,Y,Min 230
London Bridge,LONDON BRIDGE,147052,VIRGINIA BEACH,Virginia Beach,23456,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.771956114,-76.019681041,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-24,IMAGERY,2015-04-01,1.0,1,230.0,230,230.0,230,Y,Y,Min 230
Elizabeth River Power Station,ELIZABETH RIVER POWER STATION,115109,CHESAPEAKE,Chesapeake,23323,SUBSTATION,Substation,IN SERVICE,In service,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.773745488,-76.311726046,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, EIA 860",2014-07-22,IMAGERY,2021-06-01,3.0,3,230.0,230,230.0,230,Y,Y,Min 230
Tap147081,TAP147081,147081,VIRGINIA BEACH,Virginia Beach,23453,TAP,Tap,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.778259594,-76.084189028,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2016-01-11,IMAGERY,2016-01-11,3.0,3,230.0,230,230.0,230,N,N,Min 230
Stumpy Lake,STUMPY LAKE,147100,VIRGINIA BEACH,Virginia Beach,23456,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.779469129,-76.157559763,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-07-24,IMAGERY,2014-07-24,4.0,4,230.0,230,230.0,230,Y,Y,Min 230
Unknown133781,UNKNOWN133781,133781,CHESAPEAKE,Chesapeake,23323,SUBSTATION,Substation,IN SERVICE,In service,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.790064182,-76.313564173,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015-09-28,IMAGERY,2015-10-12,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Pendleton,PENDLETON,147053,VIRGINIA BEACH,Virginia Beach,23454,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.790386051,-75.998421042,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-24,IMAGERY,2015-04-01,2.0,2,230.0,230,230.0,230,Y,Y,Min 230
Tap161774,TAP161774,161774,CHESAPEAKE,Chesapeake,23325,TAP,Tap,IN SERVICE,In service,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.791085398,-76.252792588,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-25,IMAGERY,2019-03-25,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229
Tap147070,TAP147070,147070,CHESAPEAKE,Chesapeake,23325,TAP,Tap,IN SERVICE,In service,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.791129185,-76.252744984,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-23,IMAGERY/OTHER,2015-08-14,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229
Gosport,GOSPORT,147043,PORTSMOUTH,Portsmouth,23702,SUBSTATION,Substation,IN SERVICE,In service,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.794827018,-76.312072379,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-22,IMAGERY,2015-04-01,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229
Green Run,GREEN RUN,147050,VIRGINIA BEACH,Virginia Beach,23453,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.797922865,-76.107284671,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-24,IMAGERY,2015-04-01,2.0,2,230.0,230,230.0,230,N,N,Min 230
Unknown147085,UNKNOWN147085,147085,VIRGINIA BEACH,Virginia Beach,23454,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.800033501,-76.006179843,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016-08-04,IMAGERY,2017-05-11,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Unknown147084,UNKNOWN147084,147084,VIRGINIA BEACH,Virginia Beach,23460,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.80839524,-76.024425766,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016-08-04,IMAGERY/OTHER,2017-05-11,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Unknown115111,UNKNOWN115111,115111,PORTSMOUTH,Portsmouth,23704,SUBSTATION,Substation,IN SERVICE,In service,PORTSMOUTH,Portsmouth,51740,VA,Virginia,USA,36.809279408,-76.299508448,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-22,IMAGERY,2014-07-22,3.0,3,230.0,230,115.0,115,N,Y,115 to 229
Wheelabrator Portsmouth,WHEELABRATOR PORTSMOUTH,115110,PORTSMOUTH,Portsmouth,23704,SUBSTATION,Substation,IN SERVICE,In service,PORTSMOUTH,Portsmouth,51740,VA,Virginia,USA,36.809706224,-76.303660905,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, EIA 860",2014-07-22,IMAGERY,2021-06-01,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229
Unknown115107,UNKNOWN115107,115107,CHESAPEAKE,Chesapeake,23324,SUBSTATION,Substation,IN SERVICE,In service,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.810045799,-76.252600763,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-22,IMAGERY,2014-07-22,2.0,2,230.0,230,230.0,230,N,N,Min 230
Tap161807,TAP161807,161807,VIRGINIA BEACH,Virginia Beach,23464,TAP,Tap,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.812552625,-76.193519074,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-25,IMAGERY,2019-03-25,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229
Unknown147083,UNKNOWN147083,147083,VIRGINIA BEACH,Virginia Beach,23464,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.812889974,-76.193860561,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016-08-04,IMAGERY,2017-05-11,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229
Unknown115497,UNKNOWN115497,115497,CHESAPEAKE,Chesapeake,23324,SUBSTATION,Substation,IN SERVICE,In service,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.814548393,-76.283819547,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-23,IMAGERY,2014-07-23,2.0,2,230.0,230,230.0,230,N,N,Min 230
Ruritan,RURITAN,147098,CHESAPEAKE,Chesapeake,23324,SUBSTATION,Substation,IN SERVICE,In service,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.81938786,-76.258256741,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-07-22,IMAGERY,2014-07-22,2.0,2,230.0,230,230.0,230,N,N,Min 230
Unknown147090,UNKNOWN147090,147090,VIRGINIA BEACH,Virginia Beach,23454,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.821471387,-76.001547056,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016-08-04,IMAGERY/OTHER,2017-05-11,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Lynnhaven,LYNNHAVEN,147051,VIRGINIA BEACH,Virginia Beach,23452,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.838375129,-76.075256273,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-24,IMAGERY,2015-04-01,4.0,4,230.0,230,230.0,230,N,N,Min 230
Unknown115113,UNKNOWN115113,115113,PORTSMOUTH,Portsmouth,23707,SUBSTATION,Substation,IN SERVICE,In service,PORTSMOUTH,Portsmouth,51740,VA,Virginia,USA,36.838994601,-76.331332372,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-22,IMAGERY,2014-07-22,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Thalia,THALIA,147049,VIRGINIA BEACH,Virginia Beach,23462,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.839510157,-76.134445386,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-24,IMAGERY,2015-04-01,2.0,2,230.0,230,230.0,230,N,N,Min 230
Unknown115112,UNKNOWN115112,115112,PORTSMOUTH,Portsmouth,23707,SUBSTATION,Substation,IN SERVICE,In service,PORTSMOUTH,Portsmouth,51740,VA,Virginia,USA,36.839903674,-76.331740807,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-22,IMAGERY,2014-07-22,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229
Greenwich,GREENWICH,147048,VIRGINIA BEACH,Virginia Beach,23462,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.841765618,-76.174979974,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-24,IMAGERY,2015-04-01,9.0,9,230.0,230,115.0,115,Y,Y,115 to 229
Reeves Ave,REEVES AVE,147046,NORFOLK,Norfolk,23504,SUBSTATION,Substation,IN SERVICE,In service,NORFOLK,Norfolk,51710,VA,Virginia,USA,36.842040585,-76.273180954,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-23,IMAGERY,2015-04-01,7.0,7,230.0,230,-999999.0,Unknown,Y,N,Unknown
Unknown147091,UNKNOWN147091,147091,VIRGINIA BEACH,Virginia Beach,23451,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.845705287,-75.976506563,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016-08-04,IMAGERY/OTHER,2017-05-11,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Virginia Beach,VIRGINIA BEACH,115499,VIRGINIA BEACH,Virginia Beach,23451,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.84999299,-76.017049771,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-24,IMAGERY,2020-05-01,4.0,4,230.0,230,115.0,115,Y,Y,115 to 229
Unknown171696,UNKNOWN171696,171696,PORTSMOUTH,Portsmouth,23701,SUBSTATION,Substation,IN SERVICE,In service,PORTSMOUTH,Portsmouth,51740,VA,Virginia,USA,36.807634055,-76.367709948,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-03-31,IMAGERY,2020-03-31,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Windsor DP,WINDSOR DP,148196,WINDSOR,Windsor,23487,SUBSTATION,Substation,IN SERVICE,In service,ISLE OF WIGHT,Isle Of Wight,51093,VA,Virginia,USA,36.822684997,-76.781820664,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-16,IMAGERY,2015-04-01,2.0,2,115.0,115,115.0,115,Y,Y,115 to 229
Unknown115101,UNKNOWN115101,115101,CHESAPEAKE,Chesapeake,23321,SUBSTATION,Substation,IN SERVICE,In service,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.828347371,-76.420318282,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-21,IMAGERY,2014-07-21,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Tap147065,TAP147065,147065,CHESAPEAKE,Chesapeake,23321,TAP,Tap,IN SERVICE,In service,CHESAPEAKE,Chesapeake,51550,VA,Virginia,USA,36.828666084,-76.419917475,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-21,IMAGERY/OTHER,2015-08-14,3.0,3,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Churchland,CHURCHLAND,147038,PORTSMOUTH,Portsmouth,23703,SUBSTATION,Substation,IN SERVICE,In service,PORTSMOUTH,Portsmouth,51740,VA,Virginia,USA,36.871067565,-76.376936346,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-21,IMAGERY,2015-04-01,6.0,6,230.0,230,-999999.0,Unknown,Y,N,Unknown
Unknown114530,UNKNOWN114530,114530,SUFFOLK,Suffolk,23435,SUBSTATION,Substation,IN SERVICE,In service,SUFFOLK,Suffolk,51800,VA,Virginia,USA,36.875403999,-76.421186202,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-18,IMAGERY,2014-07-18,4.0,4,230.0,230,230.0,230,N,N,Min 230
Tap147063,TAP147063,147063,SUFFOLK,Suffolk,23432,TAP,Tap,IN SERVICE,In service,SUFFOLK,Suffolk,51800,VA,Virginia,USA,36.88265899,-76.525344837,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-17,IMAGERY/OTHER,2015-08-14,3.0,3,230.0,230,230.0,230,Y,Y,Min 230
Crittenden,CRITTENDEN,147035,SUFFOLK,Suffolk,23432,SUBSTATION,Substation,IN SERVICE,In service,SUFFOLK,Suffolk,51800,VA,Virginia,USA,36.883442726,-76.525059586,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-17,IMAGERY,2015-04-01,1.0,1,230.0,230,230.0,230,Y,Y,Min 230
Chuckatuck,CHUCKATUCK,147034,SMITHFIELD,Smithfield,23430,SUBSTATION,Substation,IN SERVICE,In service,ISLE OF WIGHT,Isle Of Wight,51093,VA,Virginia,USA,36.895704384,-76.586360979,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-17,IMAGERY,2015-04-01,3.0,3,230.0,230,230.0,230,N,N,Min 230
Wakefield,WAKEFIELD,148192,IVOR,Ivor,23866,SUBSTATION,Substation,IN SERVICE,In service,SOUTHAMPTON,Southampton,51175,VA,Virginia,USA,36.897902687,-76.897840941,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-16,IMAGERY,2015-04-01,2.0,2,115.0,115,115.0,115,Y,Y,115 to 229
Davis,DAVIS,115503,VIRGINIA BEACH,Virginia Beach,23462,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.85186452,-76.175624841,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-24,IMAGERY,2020-05-01,5.0,5,115.0,115,-999999.0,Unknown,Y,N,Unknown
Industrial Park,INDUSTRIAL PARK,147047,NORFOLK,Norfolk,23509,SUBSTATION,Substation,IN SERVICE,In service,NORFOLK,Norfolk,51710,VA,Virginia,USA,36.863899662,-76.248527279,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-24,IMAGERY,2015-04-01,4.0,4,230.0,230,-999999.0,Unknown,Y,Y,Unknown
Lake Kingman,LAKE KINGMAN,147044,PORTSMOUTH,Portsmouth,23703,SUBSTATION,Substation,IN SERVICE,In service,PORTSMOUTH,Portsmouth,51740,VA,Virginia,USA,36.870167779,-76.353732833,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-23,IMAGERY,2015-04-01,2.0,2,230.0,230,230.0,230,Y,Y,Min 230
Unknown156774,UNKNOWN156774,156774,NORFOLK,Norfolk,23502,SUBSTATION,Substation,IN SERVICE,In service,NORFOLK,Norfolk,51710,VA,Virginia,USA,36.872829221,-76.205982254,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017-10-09,IMAGERY,2017-10-16,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
McLaughlin,MCLAUGHLIN,147057,NORFOLK,Norfolk,23517,SUBSTATION,Substation,IN SERVICE,In service,NORFOLK,Norfolk,51710,VA,Virginia,USA,36.874186041,-76.298504693,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-25,IMAGERY,2015-04-01,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Unknown147087,UNKNOWN147087,147087,NORFOLK,Norfolk,23509,SUBSTATION,Substation,NOT AVAILABLE,Not available,NORFOLK,Norfolk,51710,VA,Virginia,USA,36.875225226,-76.253582124,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016-08-04,UNVERIFIED,2017-05-11,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Unknown115506,UNKNOWN115506,115506,VIRGINIA BEACH,Virginia Beach,23454,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.880443966,-76.041429936,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-24,IMAGERY,2014-07-24,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229
Tap161809,TAP161809,161809,VIRGINIA BEACH,Virginia Beach,23454,TAP,Tap,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.881044,-76.040334,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-03-25,IMAGERY,2019-03-25,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229
Diamond Springs,DIAMOND SPRINGS,147088,VIRGINIA BEACH,Virginia Beach,23455,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.886168839,-76.183369998,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"OpenStreetMap, IMAGERY/OTHER",2016-08-04,IMAGERY/OTHER,2019-03-05,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Unknown115505,UNKNOWN115505,115505,VIRGINIA BEACH,Virginia Beach,23455,SUBSTATION,Substation,IN SERVICE,In service,VIRGINIA BEACH,Virginia Beach,51810,VA,Virginia,USA,36.889236188,-76.186348615,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-24,IMAGERY,2014-07-24,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229
Boykins,BOYKINS,148195,BOYKINS,Boykins,23827,SUBSTATION,Substation,IN SERVICE,In service,SOUTHAMPTON,Southampton,51175,VA,Virginia,USA,36.600446803,-77.193681556,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-16,IMAGERY,2015-04-01,3.0,3,230.0,230,-999999.0,Unknown,Y,Y,Unknown
"Southampton Solar, LLC","SOUTHAMPTON SOLAR, LLC",159795,NEWSOMS,Newsoms,23874,SUBSTATION,Substation,UNDER CONSTRUCTION,Under construction,SOUTHAMPTON,Southampton,51175,VA,Virginia,USA,36.613850093,-77.166488979,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, EIA 860",2018-12-06,IMAGERY,2021-06-01,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Tap148239,TAP148239,148239,NEWSOMS,Newsoms,23874,TAP,Tap,IN SERVICE,In service,SOUTHAMPTON,Southampton,51175,VA,Virginia,USA,36.639440979,-77.081517713,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-16,IMAGERY/OTHER,2015-08-14,3.0,3,230.0,230,230.0,230,Y,Y,Min 230
Unknown114519,UNKNOWN114519,114519,NEWSOMS,Newsoms,23874,SUBSTATION,Substation,IN SERVICE,In service,SOUTHAMPTON,Southampton,51175,VA,Virginia,USA,36.63983359,-77.081583148,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-16,IMAGERY,2014-07-16,1.0,1,230.0,230,230.0,230,Y,Y,Min 230
Unknown114516,UNKNOWN114516,114516,WAVERLY,Waverly,23890,SUBSTATION,Substation,IN SERVICE,In service,SUSSEX,Sussex,51183,VA,Virginia,USA,37.0296468,-77.114544007,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-16,IMAGERY,2014-07-16,2.0,2,115.0,115,115.0,115,Y,Y,115 to 229
Unknown114518,UNKNOWN114518,114518,WAVERLY,Waverly,23890,SUBSTATION,Substation,IN SERVICE,In service,SUSSEX,Sussex,51183,VA,Virginia,USA,37.058344835,-77.141092986,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-16,IMAGERY,2014-07-16,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229
Tap148235,TAP148235,148235,WAVERLY,Waverly,23890,TAP,Tap,IN SERVICE,In service,SUSSEX,Sussex,51183,VA,Virginia,USA,37.058944459,-77.140471947,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-16,IMAGERY/OTHER,2015-08-14,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229
Tap148242,TAP148242,148242,DISPUTANTA,Disputanta,23842,TAP,Tap,IN SERVICE,In service,PRINCE GEORGE,Prince George,51149,VA,Virginia,USA,37.110127304,-77.225293684,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-18,IMAGERY/OTHER,2015-08-14,3.0,3,115.0,115,115.0,115,Y,Y,115 to 229
Disputanta,DISPUTANTA,148213,DISPUTANTA,Disputanta,23842,SUBSTATION,Substation,IN SERVICE,In service,PRINCE GEORGE,Prince George,51149,VA,Virginia,USA,37.110289304,-77.225212665,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-18,IMAGERY,2015-04-01,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229
